// select object_Id,value from weenie_properties_string where `type`=1 order by object_Id;
9796,Cottage
9797,Cottage
9798,Cottage
9799,Cottage
9800,Cottage
9801,Cottage
9802,Cottage
9803,Cottage
9804,Cottage
9805,Cottage
9806,Cottage
9807,Cottage
9808,Cottage
9809,Cottage
9810,Cottage
9811,Cottage
9812,Cottage
9813,Cottage
9814,Cottage
9815,Cottage
9816,Cottage
9817,Cottage
9818,Cottage
9819,Cottage
9820,Cottage
9821,Cottage
9822,Cottage
9823,Cottage
9824,Cottage
9825,Cottage
9826,Cottage
9827,Cottage
9828,Cottage
9829,Cottage
9830,Cottage
9831,Cottage
9832,Cottage
9833,Cottage
9834,Cottage
9835,Cottage
9836,Cottage
9837,Cottage
9838,Cottage
9839,Cottage
9840,Cottage
9841,Cottage
9842,Cottage
9843,Cottage
9844,Cottage
9845,Cottage
9846,Cottage
9847,Cottage
9848,Cottage
9849,Cottage
9850,Cottage
9851,Cottage
9852,Cottage
9853,Cottage
9854,Cottage
9855,Cottage
9856,Cottage
9857,Cottage
9858,Cottage
9859,Cottage
9860,Cottage
9861,Cottage
9862,Cottage
9863,Cottage
9864,Cottage
9865,Cottage
9866,Cottage
9867,Cottage
9868,Cottage
9869,Cottage
9870,Cottage
9871,Cottage
9872,Cottage
9873,Cottage
9874,Cottage
9875,Cottage
9876,Cottage
9877,Cottage
9878,Cottage
9879,Cottage
9880,Cottage
9881,Cottage
9882,Cottage
9883,Cottage
9884,Cottage
9885,Cottage
9886,Cottage
9887,Cottage
9888,Cottage
9889,Cottage
9890,Cottage
9891,Cottage
9892,Cottage
9893,Cottage
9894,Cottage
9895,Cottage
9896,Cottage
9897,Cottage
9898,Cottage
9899,Cottage
9900,Cottage
9901,Cottage
9902,Cottage
9903,Cottage
9904,Cottage
9905,Cottage
9906,Cottage
9907,Cottage
9908,Cottage
9909,Cottage
9910,Cottage
9911,Cottage
9912,Cottage
9913,Cottage
9914,Cottage
9915,Cottage
9916,Cottage
9917,Cottage
9918,Cottage
9919,Cottage
9920,Cottage
9921,Cottage
9922,Cottage
9923,Cottage
9924,Cottage
9925,Cottage
9926,Cottage
9927,Cottage
9928,Cottage
9929,Cottage
9930,Cottage
9931,Cottage
9932,Cottage
9933,Cottage
9934,Cottage
9935,Cottage
9936,Cottage
9937,Cottage
9938,Cottage
9939,Cottage
9940,Cottage
9941,Cottage
9942,Cottage
9943,Cottage
9944,Cottage
9945,Cottage
9946,Cottage
9947,Cottage
9948,Cottage
9949,Cottage
9950,Cottage
9951,Cottage
9952,Cottage
9953,Cottage
9954,Cottage
9955,Cottage
9956,Cottage
9957,Cottage
9958,Cottage
9959,Cottage
9960,Cottage
9961,Cottage
9962,Cottage
9963,Cottage
9964,Cottage
9965,Cottage
9966,Cottage
9967,Cottage
9968,Cottage
9969,Cottage
9970,Cottage
9971,Cottage
9972,Cottage
9973,Cottage
9974,Cottage
9975,Cottage
9976,Cottage
9977,Cottage
9978,Cottage
9979,Cottage
9980,Cottage
9981,Cottage
9982,Cottage
9983,Cottage
9984,Cottage
9985,Cottage
9986,Cottage
9987,Cottage
9988,Cottage
9989,Cottage
9990,Cottage
9991,Cottage
9992,Cottage
9993,Cottage
9994,Cottage
9995,Cottage
9996,Cottage
9997,Cottage
9998,Cottage
9999,Cottage
10000,Cottage
10001,Cottage
10002,Cottage
10003,Cottage
10004,Cottage
10005,Cottage
10006,Cottage
10007,Cottage
10008,Cottage
10009,Cottage
10010,Cottage
10011,Cottage
10012,Cottage
10013,Cottage
10014,Cottage
10015,Cottage
10016,Cottage
10017,Cottage
10018,Cottage
10019,Cottage
10020,Cottage
10021,Cottage
10022,Cottage
10023,Cottage
10024,Cottage
10025,Cottage
10026,Cottage
10027,Cottage
10028,Cottage
10029,Cottage
10030,Cottage
10031,Cottage
10032,Cottage
10033,Cottage
10034,Cottage
10035,Cottage
10036,Cottage
10037,Cottage
10038,Cottage
10039,Cottage
10040,Cottage
10041,Cottage
10042,Cottage
10043,Cottage
10044,Cottage
10045,Cottage
10046,Cottage
10047,Cottage
10048,Cottage
10049,Cottage
10050,Cottage
10051,Cottage
10052,Cottage
10053,Cottage
10054,Cottage
10055,Cottage
10056,Cottage
10057,Cottage
10058,Cottage
10059,Cottage
10060,Cottage
10061,Cottage
10062,Cottage
10063,Cottage
10064,Cottage
10065,Cottage
10066,Cottage
10067,Cottage
10068,Cottage
10069,Cottage
10070,Cottage
10071,Cottage
10072,Cottage
10073,Cottage
10074,Cottage
10075,Cottage
10076,Cottage
10077,Cottage
10078,Cottage
10079,Cottage
10080,Cottage
10081,Cottage
10082,Cottage
10083,Cottage
10084,Cottage
10085,Cottage
10086,Cottage
10087,Cottage
10088,Cottage
10089,Cottage
10090,Cottage
10091,Cottage
10092,Cottage
10093,Cottage
10094,Cottage
10095,Cottage
10096,Cottage
10097,Cottage
10098,Cottage
10099,Cottage
10100,Cottage
10101,Cottage
10102,Cottage
10103,Cottage
10104,Cottage
10105,Cottage
10106,Cottage
10107,Cottage
10108,Cottage
10109,Cottage
10110,Cottage
10111,Cottage
10112,Cottage
10113,Cottage
10114,Cottage
10115,Cottage
10116,Cottage
10117,Cottage
10118,Cottage
10119,Cottage
10120,Cottage
10121,Cottage
10122,Cottage
10123,Cottage
10124,Cottage
10125,Cottage
10126,Cottage
10127,Cottage
10128,Cottage
10129,Cottage
10130,Cottage
10131,Cottage
10132,Cottage
10133,Cottage
10134,Cottage
10135,Cottage
10136,Cottage
10137,Cottage
10138,Cottage
10139,Cottage
10140,Cottage
10141,Cottage
10142,Cottage
10143,Cottage
10144,Cottage
10145,Cottage
10146,Cottage
10147,Cottage
10148,Cottage
10149,Cottage
10150,Cottage
10151,Cottage
10152,Cottage
10153,Cottage
10154,Cottage
10155,Cottage
10156,Cottage
10157,Cottage
10158,Cottage
10159,Cottage
10160,Cottage
10161,Cottage
10162,Cottage
10163,Cottage
10164,Cottage
10165,Cottage
10166,Cottage
10167,Cottage
10168,Cottage
10169,Cottage
10170,Cottage
10171,Cottage
10172,Cottage
10173,Cottage
10174,Cottage
10175,Cottage
10176,Cottage
10177,Cottage
10178,Cottage
10179,Cottage
10180,Cottage
10181,Cottage
10182,Cottage
10183,Cottage
10184,Cottage
10185,Cottage
10186,Cottage
10187,Cottage
10188,Cottage
10189,Cottage
10190,Cottage
10191,Cottage
10192,Cottage
10193,Cottage
10194,Cottage
10195,Cottage
10196,Cottage
10197,Cottage
10198,Cottage
10199,Cottage
10200,Cottage
10201,Cottage
10202,Cottage
10203,Cottage
10204,Cottage
10205,Cottage
10206,Cottage
10207,Cottage
10208,Cottage
10209,Cottage
10210,Cottage
10211,Cottage
10212,Cottage
10213,Cottage
10214,Cottage
10215,Cottage
10216,Cottage
10217,Cottage
10218,Cottage
10219,Cottage
10220,Cottage
10221,Cottage
10222,Cottage
10223,Cottage
10224,Cottage
10225,Cottage
10226,Cottage
10227,Cottage
10228,Cottage
10229,Cottage
10230,Cottage
10231,Cottage
10232,Cottage
10233,Cottage
10234,Cottage
10235,Cottage
10236,Cottage
10237,Cottage
10238,Cottage
10239,Cottage
10240,Cottage
10241,Cottage
10242,Cottage
10243,Cottage
10244,Cottage
10245,Cottage
10246,Cottage
10247,Cottage
10248,Cottage
10249,Cottage
10250,Cottage
10251,Cottage
10252,Cottage
10253,Cottage
10254,Cottage
10255,Cottage
10256,Cottage
10257,Cottage
10258,Cottage
10259,Cottage
10260,Cottage
10261,Cottage
10262,Cottage
10263,Cottage
10264,Cottage
10265,Cottage
10266,Cottage
10267,Cottage
10268,Cottage
10269,Cottage
10270,Cottage
10271,Cottage
10272,Cottage
10273,Cottage
10274,Cottage
10275,Cottage
10276,Cottage
10277,Cottage
10278,Cottage
10279,Cottage
10280,Cottage
10281,Cottage
10282,Cottage
10283,Cottage
10284,Cottage
10285,Cottage
10286,Cottage
10287,Cottage
10288,Cottage
10289,Cottage
10290,Cottage
10291,Cottage
10292,Cottage
10293,Cottage
10294,Cottage
10295,Cottage
10296,Cottage
10297,Cottage
10298,Cottage
10299,Cottage
10300,Cottage
10301,Cottage
10302,Cottage
10303,Cottage
10304,Cottage
10305,Cottage
10306,Cottage
10307,Cottage
10308,Cottage
10309,Cottage
10310,Cottage
10311,Cottage
10312,Cottage
10313,Cottage
10314,Cottage
10315,Cottage
10316,Cottage
10317,Cottage
10318,Cottage
10319,Cottage
10320,Cottage
10321,Cottage
10322,Cottage
10323,Cottage
10324,Cottage
10325,Cottage
10326,Cottage
10327,Cottage
10328,Cottage
10329,Cottage
10330,Cottage
10331,Cottage
10332,Cottage
10333,Cottage
10334,Cottage
10335,Cottage
10336,Cottage
10337,Cottage
10338,Cottage
10339,Cottage
10340,Cottage
10341,Cottage
10342,Cottage
10343,Cottage
10344,Cottage
10345,Cottage
10346,Cottage
10347,Cottage
10348,Cottage
10349,Cottage
10350,Cottage
10351,Cottage
10352,Cottage
10353,Cottage
10354,Cottage
10355,Cottage
10356,Cottage
10357,Cottage
10358,Cottage
10359,Cottage
10360,Cottage
10361,Cottage
10362,Cottage
10363,Cottage
10364,Cottage
10365,Cottage
10366,Cottage
10367,Cottage
10368,Cottage
10369,Cottage
10370,Cottage
10371,Cottage
10372,Cottage
10373,Cottage
10374,Cottage
10375,Cottage
10376,Cottage
10377,Cottage
10378,Cottage
10379,Cottage
10380,Cottage
10381,Cottage
10382,Cottage
10383,Cottage
10384,Cottage
10385,Cottage
10386,Cottage
10387,Cottage
10388,Cottage
10389,Cottage
10390,Cottage
10391,Cottage
10392,Cottage
10393,Cottage
10394,Cottage
10395,Cottage
10396,Cottage
10397,Cottage
10398,Cottage
10399,Cottage
10400,Cottage
10401,Cottage
10402,Cottage
10403,Cottage
10404,Cottage
10405,Cottage
10406,Cottage
10407,Cottage
10408,Cottage
10409,Cottage
10410,Cottage
10411,Cottage
10412,Cottage
10413,Cottage
10414,Cottage
10415,Cottage
10416,Cottage
10417,Cottage
10418,Cottage
10419,Cottage
10420,Cottage
10421,Cottage
10422,Cottage
10423,Cottage
10424,Cottage
10425,Cottage
10426,Cottage
10427,Cottage
10428,Cottage
10429,Cottage
10430,Cottage
10431,Cottage
10432,Cottage
10433,Cottage
10434,Cottage
10435,Cottage
10436,Cottage
10437,Cottage
10438,Cottage
10439,Cottage
10440,Cottage
10441,Cottage
10442,Cottage
10443,Cottage
10444,Cottage
10445,Cottage
10446,Cottage
10447,Cottage
10448,Cottage
10449,Cottage
10450,Cottage
10451,Cottage
10452,Cottage
10453,Cottage
10454,Cottage
10455,Cottage
10456,Cottage
10457,Cottage
10458,Cottage
10459,Cottage
10460,Cottage
10461,Cottage
10462,Cottage
10463,Cottage
10464,Cottage
10465,Cottage
10466,Cottage
10467,Cottage
10468,Cottage
10469,Cottage
10470,Cottage
10471,Cottage
10472,Cottage
10473,Cottage
10474,Cottage
10475,Cottage
10476,Cottage
10477,Cottage
10478,Cottage
10479,Cottage
10480,Cottage
10481,Cottage
10482,Cottage
10483,Cottage
10484,Cottage
10485,Cottage
10486,Cottage
10487,Cottage
10488,Cottage
10489,Cottage
10490,Cottage
10491,Cottage
10492,Cottage
10493,Villa
10494,Villa
10495,Villa
10496,Villa
10497,Villa
10498,Villa
10499,Villa
10500,Villa
10501,Villa
10502,Villa
10503,Villa
10504,Villa
10505,Villa
10506,Villa
10507,Villa
10508,Villa
10509,Villa
10510,Villa
10511,Villa
10512,Villa
10513,Villa
10514,Villa
10515,Villa
10516,Villa
10517,Villa
10518,Villa
10519,Villa
10520,Villa
10521,Villa
10522,Villa
10523,Villa
10524,Villa
10525,Villa
10526,Villa
10527,Villa
10528,Villa
10529,Villa
10530,Villa
10531,Villa
10532,Villa
10533,Villa
10534,Villa
10535,Villa
10536,Villa
10537,Villa
10538,Villa
10539,Villa
10540,Villa
10541,Villa
10542,Villa
10543,Villa
10544,Villa
10545,Villa
10546,Villa
10547,Villa
10548,Villa
10549,Villa
10550,Villa
10551,Villa
10552,Villa
10553,Villa
10554,Villa
10555,Villa
10556,Villa
10557,Villa
10558,Villa
10559,Villa
10560,Villa
10561,Villa
10562,Villa
10563,Villa
10564,Villa
10565,Villa
10566,Villa
10567,Villa
10568,Villa
10569,Villa
10570,Villa
10571,Villa
10572,Villa
10573,Villa
10574,Villa
10575,Villa
10576,Villa
10577,Villa
10578,Villa
10579,Villa
10580,Villa
10581,Villa
10582,Villa
10583,Villa
10584,Villa
10585,Villa
10586,Villa
10587,Villa
10588,Villa
10589,Villa
10590,Villa
10591,Villa
10592,Villa
10593,Villa
10594,Villa
10595,Villa
10596,Villa
10597,Villa
10598,Villa
10599,Villa
10600,Villa
10601,Villa
10602,Villa
10603,Villa
10604,Villa
10605,Villa
10606,Villa
10607,Villa
10608,Villa
10609,Villa
10610,Villa
10611,Villa
10612,Villa
10613,Villa
10614,Villa
10615,Villa
10616,Villa
10617,Villa
10618,Villa
10619,Villa
10620,Villa
10621,Villa
10622,Villa
10623,Villa
10624,Villa
10625,Villa
10626,Villa
10627,Villa
10628,Villa
10629,Villa
10630,Villa
10631,Villa
10632,Villa
10633,Villa
10634,Villa
10635,Villa
10636,Villa
10637,Villa
10638,Villa
10639,Villa
10640,Villa
10641,Villa
10642,Villa
10643,Villa
10644,Villa
10645,Villa
10646,Villa
10647,Villa
10648,Villa
10649,Villa
10650,Villa
10651,Villa
10652,Villa
10653,Villa
10654,Villa
10655,Villa
10656,Villa
10657,Villa
10658,Villa
10659,Villa
10660,Villa
10661,Villa
10662,Villa
10663,Mansion
10664,Mansion
10665,Mansion
10666,Mansion
10667,Mansion
10668,Mansion
10669,Mansion
10670,Mansion
10671,Mansion
10672,Mansion
10673,Mansion
10674,Mansion
10675,Mansion
10676,Mansion
10677,Mansion
10678,Mansion
10679,Mansion
10680,Mansion
10681,Mansion
10682,Mansion
10683,Mansion
10684,Mansion
10685,Mansion
10686,Mansion
10687,Mansion
10688,Mansion
10689,Mansion
10690,Mansion
10691,Mansion
10692,Mansion
10693,Chef's Hat
10694,Chef's Hat
10695,Chef's Hat
10696,Apron
10697,Visor
10698,Butterflies!
10699,Butterflies!
10700,Book of Seasons
10701,Niffis Shell Helm
10702,Niffis Shell
10703,Niffis Shell
10704,Small Niffis Shell
10705,Niffis Pearl
10706,Wheel of Fortune
10707,BootSpot
10708,Northern Black Claw Leader
10709,Southern Black Claw Leader
10710,Northern Black Claw Raider
10711,Southern Black Claw Raider
10712,Northern Quiddity Fragment
10713,Southern Quiddity Fragment
10714,Northern Black Claw Outpost Portal
10715,Southern Black Claw Outpost Portal
10716,Land Bridge Staging Complex Portal
10717,Lacandrillar the Inculcator
10718,Staging Ground Director
10719,Surface Portal
10720,Surface Portal
10721,Surface Portal
10722,Ulgrim's Green Sword Gen
10726,North Black Claw Spawn Generator
10727,Translated Inculcation Cells Note
10728,Inculcation Cells Message Shard
10729,Staging Complex Message Shard
10730,Translated Staging Complex Note
10731,Quiddity Orb
10732,Director's Chambers Portal
10733,Surface
10734,Inculcation Cells Portal
10735,Surface
10736,South Black Claw Spawn Generator
10737,Director's Majordomo
10738,Servant Berkholt the Burly
10739,Servant Daryam ibn Zubed
10740,Servant Ellimar Jorning
10741,Servant Muhiza bint Murqidh
10742,Servant Nihara bint Umar
10743,Servant Sang Nen-Kai
10744,Servant Sung Wenxio
10745,Servant Thiuda the Sharp-Eyed
10746,Cottage
10747,Cottage
10748,Cottage
10749,Cottage
10750,Cottage
10751,Inner Quarters
10752,Cottage
10753,Mansion
10754,Villa
10755,Bunny Master Quest Stopgap
10756,Backpack
10757,Towel
10758,Clean, Dry Towel
10759,Muddy Towel
10760,Wet Towel
10761,Guidebook Brochure
10762,Portal Linkspot
10763,Holtburg Portal
10764,Hebian-to Portal
10765,Quintessence Sickle
10766,Shackles of Obedience
10767,Battered Doll
10768,Battered Doll Camp Generator
10769,Battered Doll
10770,Beaten Doll
10771,Beaten Doll Camp Generator
10772,Beaten Doll
10773,Broken Doll
10774,Broken Doll
10775,Augmented Drudge
10776,Unconquered Drudge
10777,Augmented Drudge Camp Generator
10778,Unconquered Drudge
10786,Hollowminon Tumideon Camp Generator
10787,Terebrous Hollow Minion
10788,Hollowminon Terebrous Camp Generator
10789,Terebrous Hollow Minion
10790,Tumideon Hollow Minion
10791,Dagger of the Quiddity
10792,Stable Rift
10793,Exit
10794,Singularity Caul
10795,Obsidian Rim Portal
10796,Singularity Bore
10797,Exit
10798,Ethereal Rift
10799,Narrow Rift
10800,Quiddity Rift
10801,Shallow Rift
10802,Unstable Rift
10803,Obsidian Shard
10804,Obsidian Shard
10805,Obsidian Shard
10806,Ascendant Tumerok
10807,Augmented Tumerok
10808,Augmented Tumerok
10809,Augmented Tumerok Camp Generator
10810,Rampager
10811,Rampager
10812,Rampager Camp Generator
10813,Silver Tusker Camp Generator
10814,Virindi Inquisitor
10815,Virindi Inquisitor
10816,Virindi Director Camp Generator
10817,Althoucault, Speaker of the New Directive
10818,Virindi Executor
10819,Ephor of Unity
10820,Virindi Island Camp Generator
10821,Virindi Island Mix Gen
10822,Dirrich, the Warden
10823,Lythusser the Diplomat
10824,Guardian of the Singularity
10825,Virindi Observer
10826,Insights into the Unknown
10827,Edicts of the Quiddity
10828,Dirrich's Journal
10829,Cottage
10830,Cottage
10831,Cottage
10832,Cottage
10833,Cottage
10834,Cottage
10835,Cottage
10836,Cottage
10837,Cottage
10838,Cottage
10839,Cottage
10840,Sawato Portal
10841,A Bracelet of Piercing Protection
10842,Behdo Yii
10843,Eviscerator Pincer
10844,Gardener Pincer
10845,Harvester Pincer
10846,Legionary Pincer
10847,Soldier Pincer
10848,Surface Exit
10849,Lair of the Eviscerators
10850,Surface Exit
10851,The Dark Lair
10852,Surface Exit
10853,Abandoned Tumerok Site
10854,Surface Exit
10855,Ancient Empyrean Grotto
10856,Surface Exit
10857,An Olthoi Soldier Nest
10858,A Ring of Acid Protection
10859,Eviscerator Token
10860,Gardener Token
10861,Harvester Token
10862,Legionary Token
10863,Soldier Token
10864,Olthoi Ichor
10865,Britana
10866,Mazur ibn Stounis
10867,Treated Canescent Mattekar Pelt
10868,Canescent Mattekar Pelt
10869,Treated Canescent Mattekar Pelt
10870,Canescent Mattekar Robe
10871,Canescent Mattekar Robe
10872,Singularity Axe
10873,Singularity Bow
10874,Singularity Crossbow
10875,Singularity Dagger
10876,A Journal by Martine
10877,Singularity Katar
10878,Singularity Mace
10879,Executor Assistant
10880,Surface Exit
10881,Martinate Holding
10882,Singularity Spear
10883,Singularity Staff
10884,Singularity Sword
10885,Singularity Bow
10886,Singularity Crossbow
10887,Singularity Dagger
10888,Singularity Katar
10889,Singularity Staff
10890,Olthoi Cistern
10891,Olthoi Cistern
10892,Olthoi Cistern
10893,Olthoi Cistern
10894,Olthoi Incubator
10895,Olthoi Incubator
10896,Olthoi Incubator
10897,Olthoi Incubator
10898,Pressure Plate - Olthoi Noble
10899,Pressure Plate - Olthoi Soldier
10900,Pressure Plate - Olthoi Worker
10901,Glowing Pustule
10902,Glowing Pustule
10903,Glowing Pustule
10904,Olthoi Noble
10905,Olthoi Noble
10906,Olthoi Noble
10907,Olthoi Noble
10908,Olthoi Soldier
10909,Olthoi Soldier
10910,Olthoi Worker
10911,Olthoi Worker
10912,Olthoi Grub
10913,Olthoi Grub
10914,Olthoi Grub
10915,Olthoi Grub
10916,Panaq
10917,Mysterious Tumerok Artifact
10918,Mysterious Tumerok Artifact
10919,Mysterious Tumerok Artifact
10920,Kareb Mask
10921,Tekapuapuh's Note
10922,Hea Mutuona
10923,Tekapuapuh
10924,Putiputipuh
10925,Secret Putiputi Place
10926,Way Back to Tekapuapuh's
10927,Gateway Portal
10928,Gateway Portal
10929,Gateway Portal
10930,Tall Tree
10931,Tall Tree
10932,Tall Tree
10933,Palisade Wall Hotspot
10934,Hea Raiders' Cache
10935,Habitat Cache
10936,Small Golem
10937,Hea Nualuan
10938,Li Fanli
10939,Human Champion Bandit Gen
10940,Itala the Knife
10941,Torgrym the Magnificent
10942,Adroth Salson
10943,Den-Ru Chang
10944,Manuaka
10945,Reshalra
10946,Utelari
10947,Sahkurea
10948,Hea Kanokeh
10949,Hea Karenua
10950,Aun Ralirea
10951,Hea Temenua
10952,Hea Tuperea
10953,Virindi Collector
10954,Virindi Executor
10955,Virindi Executor
10956,Virindi Observer
10957,Virindi Observer
10958,Pouch of Dried Meat
10959,Pepper Jack Cheese
10960,Clay Figurine
10961,Staff
10962,Hea Totem
10963,Aun Champion Hunter Gen
10964,Hea Champion Hunter Gen
10965,Hea Champion Raider Gen
10966,Too Much Sauce Gen
10967,Virindi Champion Collector Gen
10968,Karenua's Key
10969,Awakener
10970,Manuaka's Collar
10971,Reshalra's Collar
10972,Utelari's Collar
10973,Sahkurea's Collar
10974,Ahruenga Portal Gem
10975,Habitat Portal Gem
10976,Virindi Implant
10977,Virindi Implant
10978,Hea Arantah
10979,Aun Hareltah
10980,Aun Hareltah
10981,Aun Hareltah
10982,Ahurenga Portal
10983,Habitat Tower Portal
10984,Exit Portal
10985,Virindi Habitat Portal
10986,Dryreach House Portal
10987,Holtburg House Portal
10988,Qalaba'r House Portal
10989,Stonehold House Portal
10990,Fort Tethana House Portal
10991,Crop Handle
10992,Crop End
10993,Crop
10994,Crop
10995,Ebon Spine Harpoon
10996,Ebon Spine Harpoon
10997,Ebon Spine Harpoon
10998,Exquisite Elari Wood Bow
10999,Greenwood Haft
11000,Gromnie Sinew Bowstring
11001,Exquisite Elari Wood Bow
11002,Hollow Point Armor Piercing Arrow
11003,Hollow Point Explosive Tipped Arrow
11004,Kotiae
11005,Glittering Blade
11006,Flimsy Hilt
11007,Virindi Scalpel
11008,The Stave of Palenqual
11009,The Hoeroa of Palenqual
11010,The Kalinden of Palenqual
11011,Adroth's Journal
11012,Martine's Note
11013,Rusty Chest
11014,Rusty Chest
11015,Rusty Chest
11016,Sheet of Curved Metal
11017,Piece of Curved Metal
11018,Broken Pyreal Bell
11019,Pyreal Bell
11020,Olthoi Brood Noble
11021,Olthoi Brood Noble
11022,Olthoi Brood Noble
11023,Olthoi Brood Noble
11024,Olthoi Brood Noble
11025,Olthoi Brood Noble
11026,Olthoi Eviscerator
11027,Olthoi Eviscerator
11028,Olthoi Eviscerator
11029,Olthoi Eviscerator
11030,Olthoi Eviscerator
11031,Olthoi Noble
11032,Olthoi Noble
11033,Olthoi Noble
11034,Olthoi Noble
11035,Olthoi Noble
11036,Olthoi Noble
11037,Olthoi Noble
11038,Olthoi Noble
11039,Olthoi Noble
11040,Olthoi Noble
