// select class_Id, class_Name from weenie order by class_Id;
7228,junglef1mixgen
7229,junglef2mixgen
7230,junglebeach1mixgen
7231,junglebeach2mixgen
7232,moarsmanrankcampgen
7233,moarsmanfoulcampgen
7234,moarsmanputridcampgen
7235,phyntoswaspwhiteswarmgen
7236,virindilavacampgen
7237,golemdiamondcampgen
7238,booksentinel
7239,bookcompositebows
7240,bowyermasterbarnar
7241,bowyermasteryuanhanzu
7242,portalblackdrudgespawnalu
7243,portalblackdrudgespawnaluexit
7244,portalblackdrudgespawngha
7245,portalblackdrudgespawnghaexit
7246,portalblackdrudgespawnsho
7247,portalblackdrudgespawnshoexit
7248,portalmossbandalu
7249,portalmossbandaluexit
7250,portalmossbandgha
7251,portalmossbandghaexit
7252,portalmossbandsho
7253,portalmossbandshoexit
7254,portalolthoilairalu
7255,portalolthoilairaluexit
7256,portalolthoilairgha
7257,portalolthoilairghaexit
7258,portalolthoilairsho
7259,portalolthoilairshoexit
7260,portalacroomblue
7261,portalacroomcheese
7262,acidstreak
7263,flamestreak
7264,forcestreak
7265,froststreak
7266,lightningstreak
7267,shockwavestreak
7268,whirlingbladestreak
7269,acidring
7270,flamering
7271,forcering
7272,frostring
7273,lightningring
7274,shockwavering
7275,whirlingbladering
7276,acidwall
7277,flamewall
7278,forcewall
7279,frostwall
7280,lightningwall
7281,shockwavewall
7282,whirlingbladewall
7283,portalsclavuscathedralsho
7284,portalsclavuscathedralshoexit
7285,portalsclavuscathedralgha
7286,portalsclavuscathedralghaexit
7287,portalsclavuscathedralalu
7288,portalsclavuscathedralaluexit
7289,portalaerlinthereservoir
7290,portalaerlinthereservoirexit
7291,portalgolemheimgha
7292,portalgolemheimghaexit
7293,portalgolemheimalu
7294,portalgolemheimaluexit
7295,portalgolemheimsho
7296,portalgolemheimshoexit
7297,chestscholarhighlocked
7298,superblackdrudgecampgen
7299,scarabdiamond
7300,ringdanshaki
7301,acidstrike
7302,flamestrike
7303,forcestrike
7304,froststrike
7305,lightningstrike
7306,shockwavestrike
7307,whirlingbladestrike
7308,axethrowingelectricmonsteronly
7309,clubthrowingfrostmonsteronly
7310,crossbowheavymonsteronly
7311,javelinfiremonsteronly
7312,shieldkitemonsteronly
7313,shurikenacidmonsteronly
7314,tachielectricmonsteronly
7315,yumimonsteronly
7316,gemdanshaki
7317,portallugiancitadelalu
7318,portallugiancitadelaluexit
7319,portallugiancitadelgha
7320,portallugiancitadelghaexit
7321,portallugiancitadelsho
7322,portallugiancitadelshoexit
7323,leverwalltorch
7324,clubfrostmonsteronly
7325,clubmonsteronly
7326,clubthrowingmonsteronly
7327,lugianaxebig
7328,lugianboulderbig
7329,swordlongacidmonsteronly
7330,banderlingbasher
7331,banderlinghunter
7332,banderlingblade
7333,banderlingmangler
7334,skeletonboneknight
7335,drudgealteredhigh
7336,drudgeaugmentedhigh
7337,drudgeascendanthigh
7338,golemheartdiamond
7339,lugianlithoscampgen
7340,virindiobserver
7341,portalsoulfearingvestry
7342,portalsoulfearingvestryexit
7343,portalsoulfearingvestryarea2
7344,portalsoulfearingvestryarea3
7345,banderlingstriker
7346,banderlingenforcer
7347,portalsoulfearingvestryarea4
7348,zombiesoulfearingacolytearea1
7349,zombiesoulfearingacolytearea2
7350,zombiesoulfearingacolytearea3
7351,aerfallegen
7352,eruptdungeonmagmagen
7353,eruptesperbossgen
7354,eruptesperfxgen
7355,eruptespergen
7356,eruptesperplumefxgen
7357,eruptlethebossgen
7358,eruptlethefxgen
7359,eruptletheflarefxgen
7360,eruptlethegen
7361,eruptportbossgen
7362,eruptportgen
7363,erupttenkarrdunbossgen
7364,erupttenkarrdunfxgen
7365,erupttenkarrdungen
7366,forgegolemgen
7367,megamagmagen
7368,sluicegolemgen
7369,darkmagusaerfalle
7370,firestormesper
7371,hellfirelethe
7372,relicbonesportal
7373,hellfiretenkarrdun
7374,tradenote15000
7375,tradenote20000
7376,tradenote25000
7377,tradenote75000
7378,noteejantranslated
7379,noteejan
7380,letteraerfalle
7381,letteraerfalletranslated
7382,bookaerlinthe
7383,trapshockwavestreaklvl6
7384,traplightningstrike
7385,traplightningstreaklvl6
7386,trapforcestrike
7387,trapflamestreaklvl6
7388,trapflamestrike
7389,trapforcestreaklvl6
7390,trapshockwavestrike
7391,trapfireprotlvl3
7392,golemmegamagma
7393,golemobsidiannerfed
7394,innerforgeheat
7395,outerforgeheatlarge
7396,outerforgeheat
7397,revenantsylsfear
7398,keysylsfearchestmagichigh
7399,blackboulder
7400,heaumetransparenthead
7401,ashenbonesejan
7402,aerlintheherald1
7403,aerlintheherald2
7404,magmagolemrepair
7405,magmagolemsmith
7406,ringwatchman
7407,staffaerfalle
7408,chestaerfalle
7409,keyaerfalle
7410,keymageacademycoffin
7411,tenkarrdunbellows
7412,magmasluicebar
7413,portalaerlinthe
7414,portalreservoir
7415,portalreservoirexit1
7416,portalreservoirexit2
7417,portalaerfallekeep
7418,easterbunny
7419,whitefireinfusion
7420,bluefireinfusion
7421,golemdiamondnofall
7422,zombiedarkrevenantnofall
7423,zombielichlordnofall
7424,zombierevenantnofall
7425,bookaerlinthetranslated
7426,erupttenkarrdunflarefxgen
7427,aerlinthevendor
7428,shirtaerlinthepatron
7429,shirtaerlinthemonarch
7430,soulfearingacolytegen
7431,zombiesoulfearingacolytetower1
7432,zombiesoulfearingacolytetower2
7433,zombiesoulfearingacolytetower3
7434,soulfearingacolytetower2gen
7435,swordlostlightuber
7436,swordlostlightwhitered
7437,swordlostlightbluered
7438,swordlostlightbluewhite
7439,swordlostlightblue
7440,swordlostlightwhite
7441,swordlostlightred
7442,redfireinfusion
7443,trapfirewall
7444,trapfirelvl5
7445,outerforgeheatsmall
7446,portalaerlinthereservoirexit2
7447,daggergalaeral
7448,axebestblackfire
7449,axebetterblackfire
7450,axegoodblackfire
7451,clawbestblackfire
7452,clawbetterblackfire
7453,clawgoodblackfire
7454,daggerbestblackfire
7455,daggerbetterblackfire
7456,daggergoodblackfire
7457,macebestblackfire
7458,macebetterblackfire
7459,macegoodblackfire
7460,spearbestblackfire
7461,spearbetterblackfire
7462,speargoodblackfire
7463,staffbestblackfire
7464,staffbetterblackfire
7465,staffgoodblackfire
7466,swordbestblackfire
7467,swordbetterblackfire
7468,swordgoodblackfire
7469,stoneblackfire
7470,sidestreamyellowmedium
7471,sidestreamyellowlarge
7472,geyser
7473,firespurt11
7474,firespurt30
7475,sidestreamsmall
7476,sidestreammedium
7477,sidestreamlarge
7478,portaltenkarrdunfoundryexit2
7479,aerlinthemagmaambushgen
7480,aerlinthefirestormambushgen
7481,fireplume
7482,steamplume
7483,lichactivatedgen
7484,undeadactivatedgen
7485,skeletoncaptainactivatedgen
7486,skeletonlordactivatedgen
7487,fireelementalinferno_nospawn
7488,portaltenkarrdunfoundry
7489,portaltenkarrdunfoundryexit
7490,skeletoncaptain-nofall
7491,skeletonwarrior_nofall
7492,skeletonwarrioractivatedgen
7493,chestclothinglow
7494,chestclothinghighlocked
7495,chestclothinghigh
7496,coffinclothinghigh
7497,coffinclothinghighlocked
7498,coffinclothinglow
7499,coffinclothingmed
7500,chestclothingmed
7501,itemlowclothinggen
7502,itemmedclothinggen
7503,itemhighclothinggen
7504,aerlinthestatue1
7505,aerlinthestatue2
7506,aerlinthestatue3
7507,golemcoral
7508,portalaerlinthelowerreservoir
7509,scrollacidring
7510,scrollbladering
7511,scrollflamering
7512,scrollforcering
7513,scrollfrostring
7514,scrolllightningring
7515,scrollshockwavering
7516,scrollacidwall
7517,scrollbladewall
7518,scrollflamewall
7519,scrollforcewall
7520,scrollfrostwall
7521,scrolllightningwall
7522,scrollshockwavewall
7523,portalpkarenapkjudge
7524,portalpkarenapk
7525,portalpkarenanpkjudge
7526,portalpkarenanpk
7527,portalpkarenaexit
7528,chorizitechunka
7529,chorizitechunkb
7530,chorizitechunkc
7531,chorizitedeposita
7532,chorizitedepositb
7533,chorizitedepositc
7534,choriziteground
7535,chorizitehighstampedaxe
7536,chorizitehighstampeddagger
7537,chorizitehighstampedkatar
7538,chorizitehighstampedmace
7539,chorizitehighstampedspear
7540,chorizitehighstampedstaff
7541,chorizitehighstampedsword
7542,chorizitelowstampedaxe
7543,chorizitelowstampeddagger
7544,chorizitelowstampedkatar
7545,chorizitelowstampedmace
7546,chorizitelowstampedspear
7547,chorizitelowstampedstaff
7548,chorizitelowstampedsword
7549,lugianpickaxetool
7550,lugianamplothminer
7551,lugianextasminer
7552,lugiangigasminer
7553,lugianlaigusminer
7554,lugianlithosminer
7555,lugianobelothminer
7556,potiondispel1
7557,potiondispel2
7558,potiondispel3
7559,potiondispel4
7560,stoneholdmotecollector
7561,trap-dispellall
7562,trap-manablight
7563,axebattlehollow
7564,axebattleravenous
7565,daggerhollow
7566,daggerravenous
7567,katarhollow
7568,katarravenous
7569,macehollow
7570,maceravenous
7571,nabuthollow
7572,nabutravenous
7573,spearhollow
7574,spearravenous
7575,swordhollow
7576,swordravenous
7577,lugianaxehollow
7578,lugianboulderhollow
7579,lugianmorningstarhollow
7580,lugianpickaxe
7581,alchemchorizite
7582,portalxanadualu
7583,portalxanadualuexit
7584,portalxanadugha
7585,portalxanadughaexit
7586,portalxanadusho
7587,portalxanadushoexit
7588,xanaduarchmagealu
7589,xanaduarchmagegaru
7590,xanaduarchmagesho
7591,xanadubartenderalu
7592,xanadubartendergaru
7593,xanadubartendersho
7594,xanaduwelcomesign
7595,choriziterefineda
7596,choriziterefinedb
7597,choriziterefinedc
7598,choriziteoil
7599,choriziteoilconcentrated
7600,choriziteoilcondensed
7601,choriziteoilstrong
7602,wandyellowvirindi
7603,waspwingwhite
7604,virindijewelyellow
7605,golemheartcoral
7606,fireelementalembercampgen
7607,fireelementalember
7608,portalchoriziteminea
7609,portalchorizitemineaexit
7610,portalchorizitemineb
7611,portalchoriziteminebexit
7612,portalchoriziteminec
7613,portalchoriziteminecexit
7614,portalforgottencatacombs
7615,portalforgottencatacombsexit
7616,portallabyrinthkrauli
7617,portallabyrinthkrauliexit
7618,rockslideb
7619,rockslidec
7620,rockslidebgen
7621,rockslidecgen
7622,chorizitedepositagen
7623,chorizitedepositbgen
7624,chorizitedepositcgen
7625,pressure-plate6m
7626,golemcoralgreen
7627,portalaerfallekeepexit
7628,breastplateceldonshadowgreaternew
7629,breastplateceldonshadowgreaternewacid
7630,breastplateceldonshadowgreaternewfire
7631,breastplateceldonshadowgreaternewfrost
7632,breastplateceldonshadowgreaternewlightning
7633,breastplateceldonshadowlessernew
7634,breastplateceldonshadowlessernewacid
7635,breastplateceldonshadowlessernewfire
7636,breastplateceldonshadowlessernewfrost
7637,breastplateceldonshadowlessernewlightning
7638,breastplateceldonshadownew
7639,breastplateceldonshadownewacid
7640,breastplateceldonshadownewfire
7641,breastplateceldonshadownewfrost
7642,breastplateceldonshadownewlightning
7643,breastplatekoujiashadowgreaternew
7644,breastplatekoujiashadowgreaternewacid
7645,breastplatekoujiashadowgreaternewfire
7646,breastplatekoujiashadowgreaternewfrost
7647,breastplatekoujiashadowgreaternewlightning
7648,breastplatekoujiashadowlessernew
7649,breastplatekoujiashadowlessernewacid
7650,breastplatekoujiashadowlessernewfire
7651,breastplatekoujiashadowlessernewfrost
7652,breastplatekoujiashadowlessernewlightning
7653,breastplatekoujiashadownew
7654,breastplatekoujiashadownewacid
7655,breastplatekoujiashadownewfire
7656,breastplatekoujiashadownewfrost
7657,breastplatekoujiashadownewlightning
7658,coatamullianshadowgreaternew
7659,coatamullianshadowgreaternewacid
7660,coatamullianshadowgreaternewfire
7661,coatamullianshadowgreaternewfrost
7662,coatamullianshadowgreaternewlightning
7663,coatamullianshadowlessernew
7664,coatamullianshadowlessernewacid
7665,coatamullianshadowlessernewfire
7666,coatamullianshadowlessernewfrost
7667,coatamullianshadowlessernewlightning
7668,coatamullianshadownew
7669,coatamullianshadownewacid
7670,coatamullianshadownewfire
7671,coatamullianshadownewfrost
7672,coatamullianshadownewlightning
7673,coatamullianshadownewtest
7674,girthceldonshadowgreaternew
7675,girthceldonshadowgreaternewacid
7676,girthceldonshadowgreaternewfire
7677,girthceldonshadowgreaternewfrost
7678,girthceldonshadowgreaternewlightning
7679,girthceldonshadowlessernew
7680,girthceldonshadowlessernewacid
7681,girthceldonshadowlessernewfire
7682,girthceldonshadowlessernewfrost
7683,girthceldonshadowlessernewlightning
7684,girthceldonshadownew
7685,girthceldonshadownewacid
7686,girthceldonshadownewfire
7687,girthceldonshadownewfrost
7688,girthceldonshadownewlightning
7689,leggingsamullianshadowgreaternew
7690,leggingsamullianshadowgreaternewacid
7691,leggingsamullianshadowgreaternewfire
7692,leggingsamullianshadowgreaternewfrost
7693,leggingsamullianshadowgreaternewlightning
7694,leggingsamullianshadowlessernew
7695,leggingsamullianshadowlessernewacid
7696,leggingsamullianshadowlessernewfire
7697,leggingsamullianshadowlessernewfrost
7698,leggingsamullianshadowlessernewlightning
7699,leggingsamullianshadownew
7700,leggingsamullianshadownewacid
7701,leggingsamullianshadownewfire
7702,leggingsamullianshadownewfrost
7703,leggingsamullianshadownewlightning
7704,leggingsamullianshadownewtest
7705,leggingsceldonshadowgreaternew
7706,leggingsceldonshadowgreaternewacid
7707,leggingsceldonshadowgreaternewfire
7708,leggingsceldonshadowgreaternewfrost
7709,leggingsceldonshadowgreaternewlightning
7710,leggingsceldonshadowlessernew
7711,leggingsceldonshadowlessernewacid
7712,leggingsceldonshadowlessernewfire
7713,leggingsceldonshadowlessernewfrost
7714,leggingsceldonshadowlessernewlightning
7715,leggingsceldonshadownew
7716,leggingsceldonshadownewacid
7717,leggingsceldonshadownewfire
7718,leggingsceldonshadownewfrost
7719,leggingsceldonshadownewlightning
7720,leggingskoujiashadowgreaternew
7721,leggingskoujiashadowgreaternewacid
7722,leggingskoujiashadowgreaternewfire
7723,leggingskoujiashadowgreaternewfrost
7724,leggingskoujiashadowgreaternewlightning
7725,leggingskoujiashadowlessernew
7726,leggingskoujiashadowlessernewacid
7727,leggingskoujiashadowlessernewfire
7728,leggingskoujiashadowlessernewfrost
7729,leggingskoujiashadowlessernewlightning
7730,leggingskoujiashadownew
7731,leggingskoujiashadownewacid
7732,leggingskoujiashadownewfire
7733,leggingskoujiashadownewfrost
7734,leggingskoujiashadownewlightning
7735,sleevesceldonshadowgreaternew
7736,sleevesceldonshadowgreaternewacid
7737,sleevesceldonshadowgreaternewfire
7738,sleevesceldonshadowgreaternewfrost
7739,sleevesceldonshadowgreaternewlightning
7740,sleevesceldonshadowlessernew
7741,sleevesceldonshadowlessernewacid
7742,sleevesceldonshadowlessernewfire
7743,sleevesceldonshadowlessernewfrost
7744,sleevesceldonshadowlessernewlightning
7745,sleevesceldonshadownew
7746,sleevesceldonshadownewacid
7747,sleevesceldonshadownewfire
7748,sleevesceldonshadownewfrost
7749,sleevesceldonshadownewlightning
7750,sleeveskoujiashadowgreaternew
7751,sleeveskoujiashadowgreaternewacid
7752,sleeveskoujiashadowgreaternewfire
7753,sleeveskoujiashadowgreaternewfrost
7754,sleeveskoujiashadowgreaternewlightning
7755,sleeveskoujiashadowlessernew
7756,sleeveskoujiashadowlessernewacid
7757,sleeveskoujiashadowlessernewfire
7758,sleeveskoujiashadowlessernewfrost
7759,sleeveskoujiashadowlessernewlightning
7760,sleeveskoujiashadownew
7761,sleeveskoujiashadownewacid
7762,sleeveskoujiashadownewfire
7763,sleeveskoujiashadownewfrost
7764,sleeveskoujiashadownewlightning
7765,boardwithnaillarge
7766,boardwithnailmedium
7767,boardwithnailsmall
7768,clubspiked
7769,jittekrauligreater
7770,jittekraulilesser
7771,swordstaff
7772,trident
7773,mikrauli
7774,bookantimagicore
7775,bookantimagicuses
7776,notekrauli
7777,rumorkrauli
7778,notebrodorepitaph
7779,coffinkrauli
7780,skeletonashenbones
7781,clubfiremonsteronly
7782,swordlongfiremonsteronly
7783,tachifiremonsteronly
7784,chestmagicmedmastery
7785,chestmagiclowineptitude
7786,volcanicvent
7787,clubspikedfrost
7788,clubspikedfire
7789,clubspikedacid
7790,clubspikedelectric
7791,tridentfrost
7792,tridentfire
7793,tridentacid
7794,tridentelectric
7795,swordstafffrost
7796,swordstafffire
7797,swordstaffacid
7798,swordstaffelectric
7799,ballofuberfire
7800,geyser-gravity
7801,portalsilenciastower
7802,portalcryptssandkings
7803,portalchalicmerecastle
7804,portalshimenakeep
7805,portalmounttenkarrdun
7806,portaloutsidecratercaves
7807,portaloutsidemountlethe
7808,coffinzombiegen
7809,coffinlichgen
7810,keysoulfearingvestry
7811,chestsoulfearingvestry
7812,portalstonetool
7813,portalmajorsparkingstone
7814,portalmajorstingingstone
7815,portalmajorshiveringstone
7816,portalmajorfirestone
7817,skullhighacolyte
7818,wispsoulfearing
7819,zombiesoulfearing_melee
7820,zombielichsoulfearing_melee
7821,skeletoncaptainsoulfearing_melee
7822,skeletonlord_melee
7823,heavygrinder
7824,metalpress
7825,cacaobeans
7826,cacaoroastedbeans
7827,chocolateliquor
7828,cocoapowder
7829,cocoamixture
7830,chocolatebardark
7831,cocoamixturemilky
7832,chocolatebarmilk
7833,milkbitter
7834,milkchocolate
7835,iceballmagic
7836,creamfrozen
7837,icecream
7838,healingicecream
7839,manaicecream
7840,heartyicecream
7841,heartyhealingicecream
7842,heartymanaicecream
7843,icecreamchocolate
7844,greenteafrozen
7845,icecreamgreentea
7846,healingicecreamgreentea
7847,manaicecreamgreentea
7848,heartyicecreamgreentea
7849,heartyhealingicecreamgreentea
7850,heartymanaicecreamgreentea
7851,mochabase
7852,mocha
7853,mocharich
7854,mochaiced
7855,mocharichiced
7856,icecrushed
7857,cakebatterchocolate
7858,cakechocolate
7859,meatground
7860,holtburger
7861,healingholtburger
7862,manaholtburger
7863,heartyholtburger
7864,heartyhealingholtburger
7865,heartymanaholtburger
7866,applesauce
7867,healingapplesauce
7868,manaapplesauce
7869,heartyapplesauce
7870,heartyhealingapplesauce
7871,heartymanaapplesauce
7872,applesaucespiced
7873,healingapplesaucespiced
7874,manaapplesaucespiced
7875,heartyapplesaucespiced
7876,heartyhealingapplesaucespiced
7877,heartymanaapplesaucespiced
7878,sausage
7879,sausagerabbit
7880,sausagespicy
7881,sausagedrudgegut
7882,dryreachprisonervendor
7883,snowmanjollygiant
7884,cookbookchocolate
7885,doorcolier
7886,amuletcoliermine
7887,chestsoulfearingvestrylow
7888,chestsoulfearingvestrymed
7889,chestsoulfearingvestryhigh
7890,lowcentralmountainsgen
7891,portalpkarena1
7892,portalpkarena1exit
7893,portalpkarena1judge
7894,portalpkarena2
7895,portalpkarena2exit
7896,portalpkarena2judge
7897,bootssteeltoe
7898,septmumiyahnote
7899,septmumiyahnotetranslated
7900,septrevnote
7901,septrevnotetranslated
7902,septshadownotea
7903,septshadownotea1
7904,septshadownotea2
7905,septshadownoteatranslated
7906,septshadownoteb
7907,septshadownoteb1
7908,septshadownoteb2
7909,septshadownotebtranslated
7910,septskelgreatnote
7911,septskelgreatnotetranslated
7912,septskelknightnote
7913,septskelknightnotetranslated
7914,septumbrisnote
7915,septumbrisnotetranslated
7916,septundeadnote
7917,septundeadnote1
7918,septundeadnote2
7919,septundeadnote3
7920,septundeadnotepartial
7921,septundeadnotetranslated
7922,rabbitground
7923,linkmonstergen3minutes
7924,linkmonstergen5minutes
7925,linkmonstergen10minutes
7926,linkmonstergen20minutes
7927,lowcentralmountainslugiangen
7928,lowcentralmountainsmattekargen
7929,lowcentralmountainsursuingen
7930,lowcentralplainsgen
7931,lowcentralplainsreedsharkgen
7932,linkmonstergen4minutes
7933,portalsendinggem
7934,portalgolemsanctum
7935,portalgolemsanctumexit
7936,bookshadowhunterarmorcorollary
7937,shadowcloud
7938,signpkarena
7939,signnpkarena
7940,flasksimple
7941,portalfenmalainvestibule
7942,portalfenmalainvestibuleexit
7943,portalfenmalain
7944,portalfenmalainexit
7945,portalcaulnalainvestibule
7946,portalcaulnalainvestibuleexit
7947,portalcaulnalain
7948,portalcaulnalainexit
7949,portalshendolainvestibule
7950,portalshendolainvestibuleexit
7951,portalshendolain
7952,portalshendolainexit
7953,portalfenmalainmenhirring1
7954,portalfenmalainmenhirring1exit
7955,portalfenmalainmenhirring2
